EXPRESSION;FITNESS;TIME (Milliseconds);
RAB38 = seq1000_LAIR2(t - 1);1,43;3233
MTE = ((log (seq742_ARHGAP23(t - 1) * seq150_HOMER2(t - 1))) - (log (cosine seq779_GSTA4(t - 1)))) + (((seq1185_KIF5C(t - 1) * seq1209_DIXDC1(t - 1)) + (seq673_LMCD1(t - 1) / ((seq1185_KIF5C(t - 1) * seq1209_DIXDC1(t - 1)) + (seq673_LMCD1(t - 1) / seq1303_CD276(t - 1))))) / ((seq1137_SOCS3(t - 1) / seq651_OR3A4(t - 1)) + (seq184_DLK2(t - 1) + seq966_PPARG(t - 1))));0,86;3338
KLHL13 = seq498_CDCP1(t - 1);0,41;3281
RCBTB2 = ((cosine (seq150_HOMER2(t - 1) + seq215_SLC25A4(t - 1))) - (sine (sine (sine seq671_SYNE2(t - 1))))) + ((log (seq632_ALDOB(t - 1) + seq703_DUSP10(t - 1))) + (log (seq1341_RASGRP4(t - 1) * seq714_ANG(t - 1))));0,75;3527
LOC730077 = seq532_CALD1(t - 1);0,63;3466
SOCS3 = (log ((seq1118_CDR2L(t - 1) + seq1361_ANKRD17(t - 1)) * (seq921_ETHE1(t - 1) * (log ((seq1118_CDR2L(t - 1) + seq1361_ANKRD17(t - 1)) * (seq921_ETHE1(t - 1) * seq1141_CYTH3(t - 1))))))) + (sine (sine (seq703_DUSP10(t - 1) - seq8_LOC389203(t - 1))));1,34;3197
GCNT1 = seq1308_GIYD1(t - 1);0,53;3151
CCL22 = seq220_GAL(t - 1) - (log (sine (log seq1271_HOMER2(t - 1))));1,24;3127
CYTH3 = log (((sine (((sine seq48_TRIM6(t - 1)) + (seq215_SLC25A4(t - 1) * seq850_GNG11(t - 1))) / ((log seq1152_ANKRD6(t - 1)) / (sine seq48_TRIM6(t - 1))))) + (seq215_SLC25A4(t - 1) * seq850_GNG11(t - 1))) / ((log seq1152_ANKRD6(t - 1)) / (seq954_KLRD1(t - 1) * seq1361_ANKRD17(t - 1))));0,76;3202
NEK1 = seq1142_NEK1(t - 1);0,98;3168
JOSD2 = seq1122_RAB38(t - 1);1,11;3139
ANKRD6 = seq1152_ANKRD6(t - 1);0,73;3216
IL17F = seq492_FUT7(t - 1) - (seq544_COL6A1(t - 1) - seq1147_JOSD2(t - 1));1,55;3157
LIPG = seq872_MICAL2(t - 1);0,53;3213
GPR114 = (log ((seq753_EIF4EBP1(t - 1) + seq278_CDC42BPB(t - 1)) * (seq881_SYNGR3(t - 1) + seq89_LOC653147(t - 1)))) + ((cosine (seq962_CAMTA2(t - 1) - seq164_INA(t - 1))) + (cosine (sine seq369_IL2(t - 1))));0,94;3134
RPL37 = seq512_PSME1(t - 1);1,38;3183
MGC29506 = seq1067_SLC35D1(t - 1);0,82;3212
C14orf143 = seq573_DLL3(t - 1);0,66;3177
DAZL = seq442_PSEN2(t - 1) - (((cosine (seq1268_CDCP1(t - 1) + ((cosine seq337_LOC653598(t - 1)) * (log (seq132_GGT1(t - 1) / seq150_HOMER2(t - 1)))))) / ((cosine seq337_LOC653598(t - 1)) / (seq132_GGT1(t - 1) / seq150_HOMER2(t - 1)))) * (log (seq532_CALD1(t - 1) / seq150_HOMER2(t - 1))));0,56;3127
NPDC1 = seq360_LOC646817(t - 1);0,65;3313
CYTL1 = seq872_MICAL2(t - 1);0,45;3268
FAR2 = seq877_ZDHHC13(t - 1);0,76;3086
IFNG = seq184_DLK2(t - 1) / (seq1141_CYTH3(t - 1) / seq620_OAS3(t - 1));0,97;3043
KIF5C = seq992_MGC27121(t - 1);0,78;3158
MAP7 = seq1049_TMEM136(t - 1);0,38;3262
C14orf149 = log ((((seq456_PTCHD1(t - 1) * seq370_FZD9(t - 1)) * (seq924_C21orf81(t - 1) + seq384_SPR(t - 1))) + (sine seq994_PPFIBP1(t - 1))) + (sine ((cosine seq257_C8orf13(t - 1)) * (seq902_FAM164A(t - 1) / seq671_SYNE2(t - 1)))));0,65;3062
IL23R = seq774_ELL3(t - 1);0,4;3189
BEX1 = seq1047_HVCN1(t - 1);0,84;3344
RAB23 = seq964_BDH1(t - 1);0,83;3596
IL1R2 = seq1000_LAIR2(t - 1);1,07;3124
CCDC46 = seq57_ZNF365(t - 1);0,85;3185
DIXDC1 = seq945_APM-1(t - 1);0,56;3125
C6orf48 = seq442_PSEN2(t - 1);0,48;3183
COBRA1 = seq504_TMEM200A(t - 1);0,65;3120
SIRT5 = log (((cosine (((cosine (seq220_GAL(t - 1) * seq337_LOC653598(t - 1))) - (seq620_OAS3(t - 1) - seq1163_MGC29506(t - 1))) - (cosine (seq754_CDK3(t - 1) - seq23_C12orf48(t - 1))))) / ((sine ((seq877_ZDHHC13(t - 1) + seq215_SLC25A4(t - 1)) - (sine seq595_ETV5(t - 1)))) / (cosine (cosine (log (seq380_TEAD4(t - 1) + seq573_DLL3(t - 1))))))) - (((sine ((sine seq1336_SYNE2(t - 1)) - seq574_FRAT1(t - 1))) + (log ((sine seq574_FRAT1(t - 1)) / (log seq1269_NCALD(t - 1))))) + ((log ((seq476_PTMS(t - 1) * seq169_CXCR6(t - 1)) / ((sine seq574_FRAT1(t - 1)) - ((seq410_ENDOGL1(t - 1) + seq501_CTHRC1(t - 1)) + (((sine seq595_ETV5(t - 1)) * (seq169_CXCR6(t - 1) / seq1049_TMEM136(t - 1))) - ((seq410_ENDOGL1(t - 1) + seq501_CTHRC1(t - 1)) * (seq220_GAL(t - 1) * seq337_LOC653598(t - 1)))))))) + (((sine seq595_ETV5(t - 1)) * (seq169_CXCR6(t - 1) / seq1049_TMEM136(t - 1))) - ((seq169_CXCR6(t - 1) + seq501_CTHRC1(t - 1)) * (seq220_GAL(t - 1) * seq337_LOC653598(t - 1)))))));0,46;3482
GAD1 = seq136_LINS1(t - 1);1,07;3152
RBM3 = seq161_CTAGE6(t - 1);0,94;3113
HAGHL = seq976_TSKU(t - 1);0,7;3098
NDRG4 = seq1227_NDRG4(t - 1);0,95;3149
PTHLH = seq380_TEAD4(t - 1);0,87;3029
PHEX = ((seq456_PTCHD1(t - 1) - 0.01) - 0.01) - 0.01;1,21;3024
NCKAP1 = seq1066_LINGO4(t - 1);0,81;3153
ARRB1 = seq558_DACT3(t - 1);0,94;3125
B3GALNT1 = seq1122_RAB38(t - 1);1,16;3102
CDCP1 = seq661_LARP6(t - 1);0,4;3068
NCALD = seq1269_NCALD(t - 1);0,81;3149
HOMER2 = log (((((seq369_IL2(t - 1) + seq629_PTGIR(t - 1)) * (seq316_ALDH4A1(t - 1) * seq672_FNBP1L(t - 1))) + seq672_FNBP1L(t - 1)) + (((seq539_NKD2(t - 1) - seq714_ANG(t - 1)) / (((sine (seq166_C10orf128(t - 1) + seq1123_MTE(t - 1))) * (cosine seq199_PTPRR(t - 1))) * (log seq288_LOC642233(t - 1)))) + ((sine seq102_ID1(t - 1)) + (seq1008_MYO5C(t - 1) + seq595_ETV5(t - 1))))) - ((((log (((seq369_IL2(t - 1) + seq629_PTGIR(t - 1)) * (seq316_ALDH4A1(t - 1) * seq672_FNBP1L(t - 1))) - ((((seq548_SIPA1L2(t - 1) / seq106_C3orf34(t - 1)) - seq945_APM-1(t - 1)) - ((log seq288_LOC642233(t - 1)) + (seq714_ANG(t - 1) * seq548_SIPA1L2(t - 1)))) * (((sine seq1219_SIRT5(t - 1)) * (cosine seq199_PTPRR(t - 1))) * ((cosine seq369_IL2(t - 1)) * (log seq1044_PDLIM7(t - 1))))))) - (cosine seq672_FNBP1L(t - 1))) - ((log seq288_LOC642233(t - 1)) + (seq714_ANG(t - 1) * seq548_SIPA1L2(t - 1)))) * (((sine seq945_APM-1(t - 1)) * (cosine seq199_PTPRR(t - 1))) * ((cosine seq369_IL2(t - 1)) * (log seq1044_PDLIM7(t - 1))))));0,3;3495
EED = seq1179_IFNG(t - 1);0,86;3057
TUSC3 = seq1147_JOSD2(t - 1);0,68;3170
TP53I3 = seq164_INA(t - 1);0,39;3082
VLDLR = seq1301_MB(t - 1) + ((seq1152_ANKRD6(t - 1) - seq275_FSD1(t - 1)) * (sine ((sine (seq1152_ANKRD6(t - 1) - seq275_FSD1(t - 1))) * (sine ((seq1152_ANKRD6(t - 1) - seq275_FSD1(t - 1)) * seq1301_MB(t - 1))))));0,85;3108
MB = seq481_KATNAL1(t - 1);0,89;3049
HVCN1 = seq727_IL12RB2(t - 1);0,53;3081
CD276 = seq1074_PDIA3P(t - 1);0,44;3081
GIYD1 = seq1276_EED(t - 1);0,81;3168
CCDC46 = seq520_TMEM22(t - 1);1,21;3035
XAF1 = seq397_NUP50(t - 1);1,12;3140
TTLL1 = log (seq1124_KLHL13(t - 1) - ((((sine seq272_SPG3A(t - 1)) - (seq112_LOC730077(t - 1) + seq1011_IMMP2L(t - 1))) * ((seq1174_FAR2(t - 1) * seq457_PSD3(t - 1)) * (cosine seq921_ETHE1(t - 1)))) - (cosine ((sine seq340_ADCK4(t - 1)) - (log ((log ((cosine (sine seq508_CD1B(t - 1))) * ((seq1174_FAR2(t - 1) * seq457_PSD3(t - 1)) + (log ((log (seq112_LOC730077(t - 1) + seq1011_IMMP2L(t - 1))) - ((((sine seq272_SPG3A(t - 1)) - (seq112_LOC730077(t - 1) + seq1011_IMMP2L(t - 1))) * ((seq1174_FAR2(t - 1) * seq457_PSD3(t - 1)) * (cosine seq135_OSBPL10(t - 1)))) - seq1124_KLHL13(t - 1))))))) - ((((sine seq272_SPG3A(t - 1)) - (seq112_LOC730077(t - 1) + seq1011_IMMP2L(t - 1))) * ((seq1174_FAR2(t - 1) * seq457_PSD3(t - 1)) * (cosine seq135_OSBPL10(t - 1)))) - (cosine ((sine seq340_ADCK4(t - 1)) - (sine seq272_SPG3A(t - 1)))))))))));0,21;3357
IL4 = seq1296_VLDLR(t - 1);0,56;3149
TSPAN17 = seq1244_NCKAP1(t - 1);0,68;3131
DIXDC1 = seq162_MGC16121(t - 1);0,66;3107
DHRS9 = seq1357_PSEN2(t - 1);0,61;3034
TAC1 = log (((seq833_C1orf56(t - 1) + seq574_FRAT1(t - 1)) + ((sine (seq1040_LOC729486(t - 1) / seq483_SCLY(t - 1))) * ((seq1357_PSEN2(t - 1) * seq704_KIF1A(t - 1)) * (seq833_C1orf56(t - 1) + seq574_FRAT1(t - 1))))) + ((log (cosine seq1328_TAC1(t - 1))) + ((log (log seq986_TM7SF3(t - 1))) / ((seq327_C21orf121(t - 1) + seq438_C1orf106(t - 1)) - (seq833_C1orf56(t - 1) + seq574_FRAT1(t - 1))))));0,49;3080
C2CD2 = seq8_LOC389203(t - 1);1,43;3259
GGT1 = seq204_PPFIBP1(t - 1);1,15;3176
SYNE2 = seq791_FOXP4(t - 1);1;3226
PYCR1 = log ((cosine ((((cosine (((((seq960_KCTD17(t - 1) + (seq1302_HVCN1(t - 1) / seq595_ETV5(t - 1))) - ((seq941_LPCAT2(t - 1) / seq123_PHEX(t - 1)) / (log seq754_CDK3(t - 1)))) - (((seq1227_NDRG4(t - 1) + seq1208_CCDC46(t - 1)) - (cosine seq1336_SYNE2(t - 1))) / ((cosine seq512_PSME1(t - 1)) + (log seq904_KIT(t - 1))))) / ((((sine seq953_CXCR3(t - 1)) / (seq263_NTRK3(t - 1) - seq89_LOC653147(t - 1))) - ((cosine seq151_PC(t - 1)) / (cosine seq745_RAMP1(t - 1)))) / ((sine (seq169_CXCR6(t - 1) - seq921_ETHE1(t - 1))) * (log (log seq762_COL15A1(t - 1)))))) + ((((cosine (log seq646_HIST1H4H(t - 1))) * (sine (log seq960_KCTD17(t - 1)))) * ((log (cosine seq1119_LRRC32(t - 1))) * (sine (seq835_KCNJ2(t - 1) / seq943_PARP3(t - 1))))) * ((((sine seq351_KLHL15(t - 1)) - (seq166_C10orf128(t - 1) + (seq941_LPCAT2(t - 1) / seq123_PHEX(t - 1)))) * ((log seq370_FZD9(t - 1)) - (cosine seq774_ELL3(t - 1)))) + (((seq369_IL2(t - 1) + seq393_NFIL3(t - 1)) * (seq835_KCNJ2(t - 1) / seq921_ETHE1(t - 1))) + (cosine seq960_KCTD17(t - 1))))))) + (((sine (sine (cosine ((sine seq195_SPA17(t - 1)) / (sine seq573_DLL3(t - 1)))))) - (((((seq935_P4HA2(t - 1) * seq216_CTDSP1(t - 1)) * (seq1221_RBM3(t - 1) + seq863_NAT14(t - 1))) * ((log seq566_IL23R(t - 1)) / (log seq252_FAM127B(t - 1)))) - (((seq612_PLXNB1(t - 1) + seq1328_TAC1(t - 1)) * (seq1095_ARHGAP27(t - 1) * seq539_NKD2(t - 1))) - (log (seq1174_FAR2(t - 1) * seq863_NAT14(t - 1))))) - ((cosine ((seq1221_RBM3(t - 1) + seq863_NAT14(t - 1)) * (sine seq962_CAMTA2(t - 1)))) * (cosine ((sine (sine (cosine ((sine seq195_SPA17(t - 1)) / (sine seq573_DLL3(t - 1)))))) - (((((seq935_P4HA2(t - 1) * seq216_CTDSP1(t - 1)) * (log seq553_LOXL3(t - 1))) * ((log seq566_IL23R(t - 1)) / (log seq252_FAM127B(t - 1)))) - (((seq612_PLXNB1(t - 1) + seq1328_TAC1(t - 1)) * (seq1095_ARHGAP27(t - 1) * seq539_NKD2(t - 1))) - (log (seq1174_FAR2(t - 1) * seq863_NAT14(t - 1))))) - ((cosine ((seq1221_RBM3(t - 1) + seq863_NAT14(t - 1)) * (sine seq962_CAMTA2(t - 1)))) * (cosine ((cosine seq566_IL23R(t - 1)) - (cosine seq1000_LAIR2(t - 1))))))))))) + ((sine ((((log seq1219_SIRT5(t - 1)) - (seq945_APM-1(t - 1) / seq891_B3GALNT1(t - 1))) - ((seq779_GSTA4(t - 1) - seq941_LPCAT2(t - 1)) - (seq1025_FLJ14107(t - 1) / seq1244_NCKAP1(t - 1)))) - (((sine seq476_PTMS(t - 1)) + (sine seq1341_RASGRP4(t - 1))) / ((seq195_SPA17(t - 1) * seq745_RAMP1(t - 1)) - (sine seq232_CCNL1(t - 1)))))) / ((sine ((cosine (cosine seq703_DUSP10(t - 1))) + ((cosine seq902_FAM164A(t - 1)) - (seq1026_CNP(t - 1) + seq410_ENDOGL1(t - 1))))) / (cosine ((sine (sine seq904_KIT(t - 1))) * ((cosine seq1166_DAZL(t - 1)) - (sine seq1209_DIXDC1(t - 1))))))))) / ((((log seq370_FZD9(t - 1)) - (cosine seq774_ELL3(t - 1))) - ((cosine seq151_PC(t - 1)) / (cosine seq745_RAMP1(t - 1)))) / ((sine (seq169_CXCR6(t - 1) - seq921_ETHE1(t - 1))) * (log (log seq762_COL15A1(t - 1)))))) + ((((cosine (log seq646_HIST1H4H(t - 1))) * (sine (log seq960_KCTD17(t - 1)))) * (((seq935_P4HA2(t - 1) * seq216_CTDSP1(t - 1)) * (log seq553_LOXL3(t - 1))) * (sine (seq835_KCNJ2(t - 1) / seq943_PARP3(t - 1))))) * ((((sine seq351_KLHL15(t - 1)) - (seq166_C10orf128(t - 1) + seq236_ANO7(t - 1))) * ((log seq370_FZD9(t - 1)) - (cosine seq774_ELL3(t - 1)))) + (((seq369_IL2(t - 1) + seq393_NFIL3(t - 1)) * (seq835_KCNJ2(t - 1) / seq921_ETHE1(t - 1))) + (cosine (log seq508_CD1B(t - 1)))))))) + (((sine (sine (cosine ((sine seq195_SPA17(t - 1)) / (sine seq573_DLL3(t - 1)))))) - (((((seq935_P4HA2(t - 1) * seq216_CTDSP1(t - 1)) * (log seq553_LOXL3(t - 1))) * ((log seq566_IL23R(t - 1)) / (log seq252_FAM127B(t - 1)))) - (((seq612_PLXNB1(t - 1) + seq1328_TAC1(t - 1)) * (seq1095_ARHGAP27(t - 1) * seq539_NKD2(t - 1))) - (log (seq1174_FAR2(t - 1) * seq863_NAT14(t - 1))))) - ((cosine ((seq1221_RBM3(t - 1) + seq863_NAT14(t - 1)) * (sine seq962_CAMTA2(t - 1)))) * (cosine ((cosine seq566_IL23R(t - 1)) - (cosine seq1000_LAIR2(t - 1))))))) + ((sine (cosine seq703_DUSP10(t - 1))) / ((sine ((cosine (cosine seq703_DUSP10(t - 1))) + ((seq1221_RBM3(t - 1) + seq863_NAT14(t - 1)) * (sine seq962_CAMTA2(t - 1))))) / seq1000_LAIR2(t - 1)))));1,16;3847
CHEK2 = seq1142_NEK1(t - 1);0,68;3075
RASGRP4 = seq976_TSKU(t - 1);0,65;3123
JAG2 = seq1361_ANKRD17(t - 1);1,57;3110
PSEN2 = seq955_ANKRD35(t - 1);0,53;3065
OSBPL10 = seq565_NTRK3(t - 1);0,55;3128
ANKRD17 = seq558_DACT3(t - 1);1,49;3110
LINS1 = seq372_LOC648470(t - 1);1,27;3257
TSPAN13 = seq941_LPCAT2(t - 1);0,64;3143
CABLES1 = seq327_C21orf121(t - 1);0,87;3245
LOC644846 = seq119_RAB23(t - 1);1,17;3192
HOMER2 = seq1039_C9orf9(t - 1);0,51;3225
PC = ((sine (log (cosine (sine (seq112_LOC730077(t - 1) + seq184_DLK2(t - 1)))))) / (((log ((cosine seq185_SIRPG(t - 1)) / (seq252_FAM127B(t - 1) * seq854_DHODH(t - 1)))) + (((sine seq1199_BEX1(t - 1)) / (seq947_KIAA0040(t - 1) * seq337_LOC653598(t - 1))) / (log (seq947_KIAA0040(t - 1) + seq137_TSPAN13(t - 1))))) + ((cosine (seq1142_NEK1(t - 1) * (seq1163_MGC29506(t - 1) / seq166_C10orf128(t - 1)))) + ((((log ((cosine seq185_SIRPG(t - 1)) / (seq252_FAM127B(t - 1) * seq854_DHODH(t - 1)))) * seq1327_DHRS9(t - 1)) + (seq82_GAD1(t - 1) * seq487_CHST3(t - 1))) / ((log seq935_P4HA2(t - 1)) + (sine seq1166_DAZL(t - 1))))))) + seq1142_NEK1(t - 1);0,78;3085
PROS1 = seq762_COL15A1(t - 1);0,78;3496
F2RL1 = seq632_ALDOB(t - 1);1,5;3126
CTAGE6 = seq798_AFF3(t - 1);0,77;3223
MGC16121 = seq558_DACT3(t - 1);1,14;3178
INA = seq1283_TUSC3(t - 1);0,6;3039
C10orf128 = seq565_NTRK3(t - 1);0,6;3207
CXCR6 = log ((cosine (((seq1209_DIXDC1(t - 1) * seq706_AMACR(t - 1)) + (((log (log seq960_KCTD17(t - 1))) + ((seq380_TEAD4(t - 1) + seq309_MLSTD1(t - 1)) * (seq1209_DIXDC1(t - 1) * seq706_AMACR(t - 1)))) * (seq1209_DIXDC1(t - 1) * seq706_AMACR(t - 1)))) / ((seq1209_DIXDC1(t - 1) * seq706_AMACR(t - 1)) / seq498_CDCP1(t - 1)))) + ((log (log (seq380_TEAD4(t - 1) + seq309_MLSTD1(t - 1)))) + ((seq380_TEAD4(t - 1) + seq683_NFATC3(t - 1)) * (seq1209_DIXDC1(t - 1) * seq706_AMACR(t - 1)))));0,3;3378
C15orf42 = seq18_PARD6A(t - 1);0,82;3086
OASL = (sine seq756_C10orf10(t - 1)) + seq1329_C2CD2(t - 1);2,24;3227
PPAPDC1B = seq539_NKD2(t - 1);1,06;3187
ICOSLG = seq754_CDK3(t - 1);1,09;3224
LRP11 = seq520_TMEM22(t - 1);0,57;3132
AADACL1 = seq1058_RP11-529I10.4(t - 1);1,01;3137
DLK2 = seq1351_JAG2(t - 1);2,38;3200
SIRPG = seq771_CDH1(t - 1) + ((log (seq275_FSD1(t - 1) / seq476_PTMS(t - 1))) * ((log seq566_IL23R(t - 1)) * (log seq566_IL23R(t - 1))));1,43;3150
PARD6A = seq1122_RAB38(t - 1);0,86;3184
CCDC74A = seq13_CABLES1(t - 1);0,78;3157
SPA17 = seq1000_LAIR2(t - 1);1,08;3092
PTPRR = seq278_CDC42BPB(t - 1);0,6;3182
CD1C = seq180_LRP11(t - 1);0,32;3208
PPFIBP1 = seq726_MID1(t - 1);0,67;3199
AIM2 = seq260_ALDH7A1(t - 1);0,64;3143
SLC25A4 = seq941_LPCAT2(t - 1);0,73;3153
CTDSP1 = seq632_ALDOB(t - 1);0,99;3318
GAL = seq625_PHF23(t - 1);1,12;3420
RYR1 = seq666_RHPN2(t - 1);0,63;3312
TNFAIP8L3 = seq1147_JOSD2(t - 1);1,37;3606
RGL1 = seq162_MGC16121(t - 1);1,24;3432
CCNL1 = seq232_CCNL1(t - 1);1,17;3513
ANO7 = seq820_CLIC5(t - 1);0,67;3284
C12orf48 = seq904_KIT(t - 1);0,6;3321
NPTX2 = (sine ((cosine ((sine seq1309_CCDC46(t - 1)) * (log seq13_CABLES1(t - 1)))) - (cosine (seq1114_IL26(t - 1) / (seq288_LOC642233(t - 1) / seq24_MCTP1(t - 1)))))) + seq268_CDCP1(t - 1);0,68;3615
AMPH = log (((sine ((log seq1049_TMEM136(t - 1)) * (seq1208_CCDC46(t - 1) + seq1026_CNP(t - 1)))) + (log ((sine seq565_NTRK3(t - 1)) + (seq779_GSTA4(t - 1) * seq1006_GUCY1A3(t - 1))))) - ((((seq1351_JAG2(t - 1) + seq1336_SYNE2(t - 1)) + (seq725_EDARADD(t - 1) + seq89_LOC653147(t - 1))) * ((seq707_CTXN1(t - 1) + seq360_LOC646817(t - 1)) - (seq955_ANKRD35(t - 1) * seq170_C15orf42(t - 1)))) - (cosine ((seq707_CTXN1(t - 1) + seq360_LOC646817(t - 1)) / seq762_COL15A1(t - 1)))));0,57;3308
MCTP1 = seq337_LOC653598(t - 1) * (cosine ((sine seq458_RGMA(t - 1)) / (seq704_KIF1A(t - 1) * seq159_F2RL1(t - 1))));0,53;3386
FAM127B = seq483_SCLY(t - 1);1,25;3386
TIFA = log (((((seq913_TUBB3(t - 1) + seq501_CTHRC1(t - 1)) * (seq1217_COBRA1(t - 1) * seq913_TUBB3(t - 1))) / (sine (cosine seq512_PSME1(t - 1)))) - ((cosine seq512_PSME1(t - 1)) * seq236_ANO7(t - 1))) / (sine ((log (seq288_LOC642233(t - 1) / seq220_GAL(t - 1))) + (cosine (sine seq112_LOC730077(t - 1))))));0,69;3797
C17orf41 = seq1011_IMMP2L(t - 1);0,94;3478
C8orf13 = seq135_OSBPL10(t - 1);0,61;3359
ALDH7A1 = seq992_MGC27121(t - 1);1,07;3440
NTRK3 = seq263_NTRK3(t - 1);0,68;3550
CDCP1 = log ((((seq857_CMPK2(t - 1) * seq483_SCLY(t - 1)) * (seq483_SCLY(t - 1) + seq1283_TUSC3(t - 1))) + ((cosine seq1040_LOC729486(t - 1)) + (seq943_PARP3(t - 1) * seq37_ROR1(t - 1)))) + (((((((seq1249_B3GALNT1(t - 1) / seq891_B3GALNT1(t - 1)) + (seq260_ALDH7A1(t - 1) - seq863_NAT14(t - 1))) / (((((seq857_CMPK2(t - 1) * seq483_SCLY(t - 1)) * (seq483_SCLY(t - 1) + seq1283_TUSC3(t - 1))) + ((cosine seq1040_LOC729486(t - 1)) + seq1249_B3GALNT1(t - 1))) + ((seq857_CMPK2(t - 1) * seq483_SCLY(t - 1)) * (seq483_SCLY(t - 1) + seq1283_TUSC3(t - 1)))) + ((((log seq483_SCLY(t - 1)) / seq891_B3GALNT1(t - 1)) + (seq260_ALDH7A1(t - 1) - seq863_NAT14(t - 1))) / (sine (seq257_C8orf13(t - 1) / seq854_DHODH(t - 1)))))) / seq891_B3GALNT1(t - 1)) + (seq260_ALDH7A1(t - 1) - seq863_NAT14(t - 1))) + (seq854_DHODH(t - 1) + seq1283_TUSC3(t - 1))) / (sine (seq943_PARP3(t - 1) * seq37_ROR1(t - 1)))));0,42;3488
SPG3A = seq565_NTRK3(t - 1);0,85;3359
MINA = seq1141_CYTH3(t - 1);0,92;3409
FSD1 = seq356_AFAP1(t - 1);0,83;3527
CDC42BPB = seq150_HOMER2(t - 1);0,45;3448
ECGF1 = seq501_CTHRC1(t - 1) / (cosine seq872_MICAL2(t - 1));0,51;3362
LOC642233 = seq356_AFAP1(t - 1);1,6;3328
LOC729692 = seq162_MGC16121(t - 1);0,72;3472
DAZL = seq692_UCHL1(t - 1);1,2;3545
RAC3 = seq943_PARP3(t - 1);1,14;3380
C4BPB = seq393_NFIL3(t - 1);0,51;3287
MLSTD1 = seq249_AMPH(t - 1);0,66;3255
ABCG1 = seq393_NFIL3(t - 1);0,57;3292
ALDH4A1 = seq833_C1orf56(t - 1);1,16;3466
PANX1 = seq253_TIFA(t - 1);0,89;3410
C21orf121 = 0.01 + (0.01 + seq539_NKD2(t - 1));1,27;3390
ZAK = seq625_PHF23(t - 1);0,69;3497
LOC653598 = seq820_CLIC5(t - 1);0,45;3678
TSHZ2 = seq565_NTRK3(t - 1);0,34;3460
