EXPRESSION;FITNESS;TIME (Milliseconds);
POLR3A = seq647_LOC653438(t - 1) * (sine (log ((log seq34_MRPS21(t - 1)) + (log seq691_MAPK6(t - 1)))));2,26;1769
TRAT1 = seq1015_CDV3(t - 1) + 0.01;2,12;1770
CECR5 = (((seq425_CLEC2D(t - 1) + seq1104_DRAP1(t - 1)) / (log seq1215_DNM1L(t - 1))) + (cosine (log seq1228_CPNE1(t - 1)))) - ((sine (cosine seq1356_REPIN1(t - 1))) / (cosine (seq147_CPNE1(t - 1) / seq213_SLC9A3R1(t - 1))));2,39;1797
NCOA7 = seq542_OXA1L(t - 1);1,44;1774
PHLDA1 = ((((((sine seq153_PCMT1(t - 1)) / (((((cosine (((sine seq153_PCMT1(t - 1)) / (((seq1279_CLDND1(t - 1) * (cosine (cosine (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1)))))) + seq831_DEGS1(t - 1)) / seq997_PRKCB1(t - 1))) * (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1))))) / (((sine seq153_PCMT1(t - 1)) * (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1)))) / (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1))))) * (cosine (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1))))) + seq831_DEGS1(t - 1)) / seq997_PRKCB1(t - 1))) * (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1)))) * (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1)))) / (seq1340_U1SNRNPBP(t - 1) / seq997_PRKCB1(t - 1))) * (cosine (seq1228_CPNE1(t - 1) * seq1279_CLDND1(t - 1)))) + seq831_DEGS1(t - 1);3,36;1825
ANKRD13A = seq1311_CMTM3(t - 1);1,45;1756
DDEF1 = (((sine seq1103_RPL26L1(t - 1)) + (((seq153_PCMT1(t - 1) + seq669_ZMYND11(t - 1)) / (log seq330_IDH3A(t - 1))) / seq533_DBNDD2(t - 1))) + ((seq153_PCMT1(t - 1) + seq669_ZMYND11(t - 1)) / (log seq330_IDH3A(t - 1)))) - (((log (seq1332_CASP3(t - 1) / seq533_DBNDD2(t - 1))) / (sine (seq262_NCOA7(t - 1) - seq328_PITRM1(t - 1)))) / (sine (seq262_NCOA7(t - 1) - seq328_PITRM1(t - 1))));1,99;1757
TAGLN2 = seq213_SLC9A3R1(t - 1);1,57;1724
RAB11FIP1 = (seq720_FAM62A(t - 1) / seq540_PARP9(t - 1)) * seq1291_CTSB(t - 1);2,88;1777
RNF181 = seq545_HCFC1(t - 1);2;1761
TGOLN2 = (log ((seq168_CLTB(t - 1) - seq938_TRIM44(t - 1)) + (seq1311_CMTM3(t - 1) * seq929_ZGPAT(t - 1)))) + (log (((log ((seq168_CLTB(t - 1) - seq938_TRIM44(t - 1)) + (seq1311_CMTM3(t - 1) * seq929_ZGPAT(t - 1)))) + (seq1311_CMTM3(t - 1) * seq929_ZGPAT(t - 1))) * (log ((log ((seq168_CLTB(t - 1) - seq938_TRIM44(t - 1)) + (seq1311_CMTM3(t - 1) * seq929_ZGPAT(t - 1)))) + (log ((seq165_CDV3(t - 1) * seq552_PRKCQ(t - 1)) * (log seq53_KIAA0152(t - 1))))))));0,86;1973
GCHFR = (seq909_MED16(t - 1) + (sine (sine (sine (sine (sine seq970_PPTC7(t - 1))))))) + (sine (sine (sine seq970_PPTC7(t - 1))));1,73;1828
PITRM1 = log (((seq206_ADARB1(t - 1) * seq1153_BEX2(t - 1)) - (seq503_RASA1(t - 1) + seq328_PITRM1(t - 1))) + ((seq2_TGOLN2(t - 1) * seq759_VGLL4(t - 1)) * (seq328_PITRM1(t - 1) * seq838_TRAF3IP3(t - 1))));1,38;1743
IDH3A = seq1077_C6orf105(t - 1);0,95;1756
BMI1 = (log seq345_BMI1(t - 1)) + 7.0;1,2;1768
MRPS21 = seq738_Magmas(t - 1);2,17;1731
SRP68 = log ((sine ((cosine seq515_PPP1R16B(t - 1)) * (log seq776_VRK3(t - 1)))) - (((log seq423_CD96(t - 1)) * (cosine seq647_LOC653438(t - 1))) * ((seq361_SRP68(t - 1) * seq691_MAPK6(t - 1)) * (seq698_IDS(t - 1) * seq621_IRF9(t - 1)))));1,07;1799
PLEKHF1 = seq1332_CASP3(t - 1);2,16;1763
RBPJ = seq864_DDX23(t - 1);1,86;1755
C9orf46 = seq1143_UBE2F(t - 1);1,93;1792
RASSF2 = 0.01 + seq1306_TCF20(t - 1);1,98;1783
CLDND1 = 0.01 + (0.01 + seq405_C9orf46(t - 1));1,48;1886
IFI16 = seq1346_IVNS1ABP(t - 1);1,54;1801
EXOSC10 = seq345_BMI1(t - 1);1,23;1743
MRPS27 = seq691_MAPK6(t - 1) / (seq1015_CDV3(t - 1) / seq29_RNF181(t - 1));2,03;1914
CD96 = seq156_ZC3H12A(t - 1);4,34;1786
CLEC2D = (cosine (sine (cosine seq425_CLEC2D(t - 1)))) + ((sine (log seq432_CWC15(t - 1))) + ((seq929_ZGPAT(t - 1) + seq25_CECR5(t - 1)) / (log seq87_HIGD1A(t - 1))));2,99;1736
CWC15 = log (((cosine seq720_FAM62A(t - 1)) + (seq691_MAPK6(t - 1) + seq264_PHLDA1(t - 1))) * ((seq1077_C6orf105(t - 1) * seq864_DDX23(t - 1)) * (seq1194_KIAA0247(t - 1) + seq738_Magmas(t - 1))));1,32;1760
PTK2 = seq698_IDS(t - 1) - (sine seq425_CLEC2D(t - 1));3,09;1841
PTPN7 = seq1332_CASP3(t - 1);1,86;1812
MGC71993 = seq545_HCFC1(t - 1);2,3;1776
DHX16 = seq401_RBPJ(t - 1);1,85;1733
ARHGAP17 = 10.0;1,19;1760
ARHGAP17 = 8.0;1,19;1820
ARHGAP17 = 7.0;1,19;1850
ARHGAP17 = 9.0;1,19;1873
RASA1 = seq330_IDH3A(t - 1);1,85;1797
PPP1R16B = seq838_TRAF3IP3(t - 1);2,45;1785
PRR6 = seq1194_KIAA0247(t - 1) + (seq580_TXLNA(t - 1) / seq900_EXOC3(t - 1));1,55;1736
DBNDD2 = (seq1215_DNM1L(t - 1) / seq1061_SDHA(t - 1)) + seq1061_SDHA(t - 1);1,11;1835
TMEM205 = seq884_PSME2(t - 1);3,13;1853
KIAA0152 = ((((((seq75_UCHL3(t - 1) + 0.01) + 0.01) + 0.01) + 0.01) + 0.01) + 0.01) + 0.01;2,95;1830
PARP9 = seq564_KIF2A(t - 1);3,6;1817
OXA1L = seq542_OXA1L(t - 1);1,31;1879
HCFC1 = seq1104_DRAP1(t - 1);1,4;2071
PRKCQ = seq878_CTCF(t - 1);1,81;1798
KIF2A = seq934_RPA1(t - 1);1,8;1833
HPRT1 = seq738_Magmas(t - 1);1,72;1774
TXLNA = log (((cosine seq829_FAM96B(t - 1)) + (seq766_UBE2L6(t - 1) + seq421_MRPS27(t - 1))) * ((seq34_MRPS21(t - 1) * seq997_PRKCB1(t - 1)) * (seq643_C17orf62(t - 1) + seq1077_C6orf105(t - 1))));2,87;1787
SDHA = seq776_VRK3(t - 1);2,29;1737
TBL1X = seq780_SLC44A2(t - 1);2,82;1815
IRF9 = seq838_TRAF3IP3(t - 1);2,53;1764
C17orf62 = seq453_DHX16(t - 1);2,81;1820
LOC653438 = seq420_EXOSC10(t - 1);1,77;1836
ZMYND11 = seq182_IKZF1(t - 1);2,32;2095
MAPK6 = log (((cosine seq621_IRF9(t - 1)) + (log seq621_IRF9(t - 1))) * ((seq900_EXOC3(t - 1) * seq1143_UBE2F(t - 1)) * (seq691_MAPK6(t - 1) * seq938_TRIM44(t - 1))));1,62;1803
IDS = seq831_DEGS1(t - 1) - 0.01;2;1754
PDCD2 = seq1358_TOP1MT(t - 1);1,34;1801
NDUFA9 = seq715_NDUFA9(t - 1);1,45;1694
FAM62A = seq116_ASH2L(t - 1);1,8;1818
Magmas = seq75_UCHL3(t - 1);1,92;1811
VGLL4 = seq759_VGLL4(t - 1);1,11;1777
UCHL3 = seq75_UCHL3(t - 1);1,96;1782
UBE2L6 = ((log (seq766_UBE2L6(t - 1) * seq1104_DRAP1(t - 1))) / (log (log seq432_CWC15(t - 1)))) + (log (seq153_PCMT1(t - 1) + (seq0_SERTAD2(t - 1) * seq153_PCMT1(t - 1))));2,53;1784
VRK3 = ((log ((((seq466_ARHGAP17(t - 1) / seq829_FAM96B(t - 1)) + (seq780_SLC44A2(t - 1) * seq29_RNF181(t - 1))) - ((seq838_TRAF3IP3(t - 1) + seq701_PDCD2(t - 1)) * (sine seq938_TRIM44(t - 1)))) * ((log (log seq1103_RPL26L1(t - 1))) + ((cosine seq616_SDHA(t - 1)) * (cosine seq1356_REPIN1(t - 1)))))) + (log ((((cosine (cosine (log ((log (seq1019_CCDC32(t - 1) * seq759_VGLL4(t - 1))) / (cosine (seq20_ZMAT3(t - 1) / seq545_HCFC1(t - 1))))))) - (seq1314_UCHL5IP(t - 1) - seq978_APBB1IP(t - 1))) - ((seq466_ARHGAP17(t - 1) / seq829_FAM96B(t - 1)) - (seq829_FAM96B(t - 1) + seq156_ZC3H12A(t - 1)))) - ((cosine ((seq420_EXOSC10(t - 1) + seq1346_IVNS1ABP(t - 1)) - ((cosine (log (seq1019_CCDC32(t - 1) * seq759_VGLL4(t - 1)))) - (sine (seq420_EXOSC10(t - 1) + seq1346_IVNS1ABP(t - 1)))))) - (sine (seq420_EXOSC10(t - 1) + seq1346_IVNS1ABP(t - 1))))))) + (cosine (cosine (log ((log (seq1019_CCDC32(t - 1) * seq759_VGLL4(t - 1))) / (cosine (seq20_ZMAT3(t - 1) / seq545_HCFC1(t - 1)))))));1,19;2153
SLC44A2 = seq1153_BEX2(t - 1);2,43;1926
BCOR = seq203_CHIC2(t - 1);2,11;2183
ITGB7 = seq1215_DNM1L(t - 1);2,12;1806
PFKFB3 = (((seq929_ZGPAT(t - 1) + seq20_ZMAT3(t - 1)) / (log seq929_ZGPAT(t - 1))) - (cosine (seq203_CHIC2(t - 1) - seq182_IKZF1(t - 1)))) + (log (log ((((((seq929_ZGPAT(t - 1) + seq182_IKZF1(t - 1)) / (log seq929_ZGPAT(t - 1))) - (cosine (((seq929_ZGPAT(t - 1) + seq20_ZMAT3(t - 1)) / (log seq929_ZGPAT(t - 1))) + (log (log ((((seq929_ZGPAT(t - 1) + seq20_ZMAT3(t - 1)) / (log seq929_ZGPAT(t - 1))) + (log (log ((((seq345_BMI1(t - 1) / ((log (seq441_PTK2(t - 1) * seq345_BMI1(t - 1))) + (log (log (log ((((seq929_ZGPAT(t - 1) + seq20_ZMAT3(t - 1)) / (log seq929_ZGPAT(t - 1))) + seq929_ZGPAT(t - 1)) * seq345_BMI1(t - 1))))))) - (cosine (seq203_CHIC2(t - 1) - seq182_IKZF1(t - 1)))) + (log (log (seq441_PTK2(t - 1) * seq345_BMI1(t - 1))))) * seq345_BMI1(t - 1))))) * seq345_BMI1(t - 1))))))) - (cosine (seq441_PTK2(t - 1) * seq345_BMI1(t - 1)))) + (log seq929_ZGPAT(t - 1))) * seq345_BMI1(t - 1))));2,31;1874
SNRPA = seq75_UCHL3(t - 1) - ((((seq75_UCHL3(t - 1) - (((log seq1364_STAT3(t - 1)) / seq75_UCHL3(t - 1)) / ((log seq34_MRPS21(t - 1)) + seq75_UCHL3(t - 1)))) - seq564_KIF2A(t - 1)) * (log seq1364_STAT3(t - 1))) / seq564_KIF2A(t - 1));1,8;1795
FAM96B = seq829_FAM96B(t - 1);1,86;1919
DEGS1 = log ((((((((seq1104_DRAP1(t - 1) - seq425_CLEC2D(t - 1)) + (seq579_HPRT1(t - 1) / seq616_SDHA(t - 1))) + seq1346_IVNS1ABP(t - 1)) * seq621_IRF9(t - 1)) + (seq1104_DRAP1(t - 1) - seq425_CLEC2D(t - 1))) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq1311_CMTM3(t - 1)))) - ((log (((((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + seq1180_RABAC1(t - 1)) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (log (((((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + seq1180_RABAC1(t - 1)) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq1311_CMTM3(t - 1)))) - ((sine (seq425_CLEC2D(t - 1) / seq884_PSME2(t - 1))) * seq564_KIF2A(t - 1))) + ((seq1346_IVNS1ABP(t - 1) / (seq838_TRAF3IP3(t - 1) * seq1311_CMTM3(t - 1))) - (cosine (seq579_HPRT1(t - 1) + (seq1291_CTSB(t - 1) - seq1358_TOP1MT(t - 1))))))))) - ((sine (((((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1))) / (sine (seq909_MED16(t - 1) / seq1306_TCF20(t - 1)))) - (cosine (((cosine (cosine seq299_RAB11FIP1(t - 1))) + (sine (sine seq1332_CASP3(t - 1)))) / (((((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq691_MAPK6(t - 1))) * seq1364_STAT3(t - 1)) * (sine seq552_PRKCQ(t - 1))) + ((seq425_CLEC2D(t - 1) / seq884_PSME2(t - 1)) / (log seq1311_CMTM3(t - 1))))))) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq691_MAPK6(t - 1))))) * ((seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1)) + (seq1291_CTSB(t - 1) - seq1358_TOP1MT(t - 1))))) + ((((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (((((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + (seq1104_DRAP1(t - 1) - seq425_CLEC2D(t - 1))) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq1223_TNFRSF25(t - 1) * (((((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + seq1180_RABAC1(t - 1)) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq1311_CMTM3(t - 1)))) - ((sine (((((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1))) / ((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + seq1180_RABAC1(t - 1))) - (cosine (((cosine (cosine seq299_RAB11FIP1(t - 1))) + (sine (sine seq1332_CASP3(t - 1)))) / (((sine seq643_C17orf62(t - 1)) * (sine seq552_PRKCQ(t - 1))) + ((seq20_ZMAT3(t - 1) - seq738_Magmas(t - 1)) / (log seq1311_CMTM3(t - 1))))))) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq691_MAPK6(t - 1))))) * ((seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1)) + (seq1291_CTSB(t - 1) - seq1358_TOP1MT(t - 1))))) + ((((cosine seq1346_IVNS1ABP(t - 1)) / ((((cosine seq1356_REPIN1(t - 1)) / ((seq616_SDHA(t - 1) / seq1306_TCF20(t - 1)) / (seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1)))) - ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) * seq564_KIF2A(t - 1))) * seq900_EXOC3(t - 1))) / (sine (seq909_MED16(t - 1) / seq1306_TCF20(t - 1)))) - (cosine (seq579_HPRT1(t - 1) + (seq1291_CTSB(t - 1) - seq1358_TOP1MT(t - 1))))))))) - (((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) / seq616_SDHA(t - 1)) * seq564_KIF2A(t - 1))) * seq900_EXOC3(t - 1))) / (sine (seq909_MED16(t - 1) / seq1306_TCF20(t - 1)))) - (cosine (seq579_HPRT1(t - 1) + ((((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + (seq1104_DRAP1(t - 1) - seq1311_CMTM3(t - 1))) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq1311_CMTM3(t - 1)))) - ((sine (seq425_CLEC2D(t - 1) / seq884_PSME2(t - 1))) * ((seq978_APBB1IP(t - 1) / seq425_CLEC2D(t - 1)) + ((((cosine seq1346_IVNS1ABP(t - 1)) / (cosine ((seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1)) + (seq1291_CTSB(t - 1) - seq1358_TOP1MT(t - 1))))) / (sine (((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + (seq1104_DRAP1(t - 1) - seq425_CLEC2D(t - 1))) / ((seq579_HPRT1(t - 1) / seq616_SDHA(t - 1)) / (seq838_TRAF3IP3(t - 1) * seq691_MAPK6(t - 1)))))) - (cosine ((seq1223_TNFRSF25(t - 1) * seq1364_STAT3(t - 1)) + (seq1291_CTSB(t - 1) - seq1358_TOP1MT(t - 1))))))))))))) * (cosine seq1346_IVNS1ABP(t - 1)))) + ((seq116_ASH2L(t - 1) * seq621_IRF9(t - 1)) + (seq1104_DRAP1(t - 1) - seq425_CLEC2D(t - 1))));1,06;2215
TRAF3IP3 = seq878_CTCF(t - 1);2,05;1810
FYN = seq264_PHLDA1(t - 1);2,74;1961
CLEC16A = log (((seq1279_CLDND1(t - 1) * seq25_CECR5(t - 1)) * (seq287_DDEF1(t - 1) * seq1358_TOP1MT(t - 1))) - ((seq1279_CLDND1(t - 1) * seq25_CECR5(t - 1)) * ((seq116_ASH2L(t - 1) - seq643_C17orf62(t - 1)) * (log (((((seq1279_CLDND1(t - 1) * seq25_CECR5(t - 1)) * seq25_CECR5(t - 1)) * ((seq287_DDEF1(t - 1) * seq1358_TOP1MT(t - 1)) * (seq287_DDEF1(t - 1) * seq1223_TNFRSF25(t - 1)))) * (seq287_DDEF1(t - 1) * seq1223_TNFRSF25(t - 1))) - ((seq116_ASH2L(t - 1) - seq643_C17orf62(t - 1)) * (seq540_PARP9(t - 1) - seq934_RPA1(t - 1))))))));1,45;1895
DDX23 = log (((seq1346_IVNS1ABP(t - 1) * seq1194_KIAA0247(t - 1)) * ((seq503_RASA1(t - 1) * seq20_ZMAT3(t - 1)) + (seq621_IRF9(t - 1) + seq1330_WDR21A(t - 1)))) / (sine ((seq579_HPRT1(t - 1) + seq776_VRK3(t - 1)) / seq294_TAGLN2(t - 1))));0,92;1925
CTCF = ((sine seq1330_WDR21A(t - 1)) / seq1215_DNM1L(t - 1)) + seq1215_DNM1L(t - 1);1,4;1871
HIGD1A = seq153_PCMT1(t - 1);1,44;2098
PSME2 = seq153_PCMT1(t - 1);2,27;1882
EXOC3 = log (((((seq540_PARP9(t - 1) * seq1304_SEC23B(t - 1)) * (seq156_ZC3H12A(t - 1) / seq311_GCHFR(t - 1))) / ((seq447_PTPN7(t - 1) - seq838_TRAF3IP3(t - 1)) + (cosine ((log seq698_IDS(t - 1)) + (seq647_LOC653438(t - 1) + seq844_CLEC16A(t - 1)))))) / (cosine (seq218_POLR3A(t - 1) - (cosine seq967_MED16(t - 1))))) + ((((seq0_SERTAD2(t - 1) * seq909_MED16(t - 1)) / (seq616_SDHA(t - 1) / seq1332_CASP3(t - 1))) + (seq441_PTK2(t - 1) - seq311_GCHFR(t - 1))) * ((((seq540_PARP9(t - 1) * seq1304_SEC23B(t - 1)) * (seq156_ZC3H12A(t - 1) / seq311_GCHFR(t - 1))) * (seq156_ZC3H12A(t - 1) / seq311_GCHFR(t - 1))) + seq1304_SEC23B(t - 1))));1,14;2275
MED16 = log (((seq831_DEGS1(t - 1) * seq25_CECR5(t - 1)) - (seq934_RPA1(t - 1) + seq809_ITGB7(t - 1))) * ((seq929_ZGPAT(t - 1) * seq720_FAM62A(t - 1)) + (seq938_TRIM44(t - 1) * seq1358_TOP1MT(t - 1))));1,63;1795
ZGPAT = seq970_PPTC7(t - 1) + ((sine seq909_MED16(t - 1)) / (((sine seq970_PPTC7(t - 1)) / ((sine seq1356_REPIN1(t - 1)) / (sine seq909_MED16(t - 1)))) + (log seq1364_STAT3(t - 1))));0,81;1963
RPA1 = seq579_HPRT1(t - 1);2,01;1799
TRIM44 = seq669_ZMYND11(t - 1);2,22;1839
